"VILLE",CODE_INSEE,LONGITUDE,LATITUDE,DATE,INDICE_QUALITE_AIR,SOUS_INDICE_OZONE,SOUS_INDICE_PARTICULES_FINES,SOUS_INDICE_DIOXYDE_D'AZOTE,SOUS_INDICE_DIOXYDE_DE_SOUFRE,"CODE_COULEUR"
"LE MANS",72181, 0.196304, 48.003684,07/08/2005,4,4,2,1,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,08/08/2005,4,4,2,2,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,09/08/2005,5,5,2,1,1,"ORANGE"
"LE MANS",72181, 0.196304, 48.003684,10/08/2005,5,5,2,2,1,"ORANGE"
"LE MANS",72181, 0.196304, 48.003684,11/08/2005,4,4,2,1,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,12/08/2005,3,3,2,1,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,13/08/2005,4,4,2,2,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,14/08/2005,3,3,1,1,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,15/08/2005,4,4,1,1,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,16/08/2005,5,5,2,1,1,"ORANGE"
"LE MANS",72181, 0.196304, 48.003684,17/08/2005,5,5,2,1,1,"ORANGE"
"LE MANS",72181, 0.196304, 48.003684,18/08/2005,6,6,2,2,1,"ORANGE"
"LE MANS",72181, 0.196304, 48.003684,19/08/2005,4,4,2,1,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,20/08/2005,3,3,2,1,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,21/08/2005,4,4,2,1,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,22/08/2005,3,3,,2,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,23/08/2005,4,4,,2,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,24/08/2005,4,4,,2,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,25/08/2005,4,4,,1,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,26/08/2005,3,3,,2,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,27/08/2005,4,4,,2,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,28/08/2005,4,4,,2,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,29/08/2005,6,6,,2,1,"ORANGE"
"LE MANS",72181, 0.196304, 48.003684,30/08/2005,6,6,,2,1,"ORANGE"
